Human gene stable ID	Protein stable ID
ENSG00000145888	ENSDARP00000116295
ENSG00000145888	ENSDARP00000066196
ENSG00000145888	ENSDARP00000133203
ENSG00000145888	ENSDARP00000003268
ENSG00000145888	ENSDARP00000047679
ENSG00000112294	ENSDARP00000113407
ENSG00000112294	ENSDARP00000102596
ENSG00000112294	
ENSG00000112294	ENSDARP00000133904
ENSG00000103194	ENSDARP00000139500
ENSG00000103194	ENSDARP00000136913
ENSG00000103194	ENSDARP00000135611
ENSG00000103194	
	ENSDARP00000125931
	ENSDARP00000106277
ENSG00000105576	ENSDARP00000055756
ENSG00000114270	ENSDARP00000128470
ENSG00000114270	ENSDARP00000129718
ENSG00000114270	ENSDARP00000029446
ENSG00000166979	ENSDARP00000104027
ENSG00000166979	ENSDARP00000129435
ENSG00000139572	ENSDARP00000118984
ENSG00000198498	ENSDARP00000017350
ENSG00000198498	
	ENSDARP00000122250
	ENSDARP00000140692
ENSG00000153162	ENSDARP00000022649
ENSG00000153162	ENSDARP00000112872
	ENSDARP00000130231
	ENSDARP00000134129
	ENSDARP00000118155
	ENSDARP00000074328
ENSG00000112130	ENSDARP00000066071
ENSG00000112130	ENSDARP00000125628
ENSG00000112130	
ENSG00000151287	ENSDARP00000092175
ENSG00000151287	ENSDARP00000119504
	ENSDARP00000135841
ENSG00000065548	ENSDARP00000017582
	ENSDARP00000117906
	ENSDARP00000114052
ENSG00000143149	ENSDARP00000091054
ENSG00000113812	ENSDARP00000139540
ENSG00000113812	ENSDARP00000137856
ENSG00000170456	ENSDARP00000119547
ENSG00000170456	ENSDARP00000112998
ENSG00000170456	ENSDARP00000113612
ENSG00000170456	ENSDARP00000032722
ENSG00000170456	ENSDARP00000073917
	ENSDARP00000113945
	ENSDARP00000057868
ENSG00000184845	ENSDARP00000056809
	ENSDARP00000021660
	ENSDARP00000142026
ENSG00000146221	ENSDARP00000125702
ENSG00000146221	ENSDARP00000126094
ENSG00000146221	ENSDARP00000101763
ENSG00000163608	ENSDARP00000115468
ENSG00000163608	
	ENSDARP00000126746
	ENSDARP00000131594
ENSG00000272442	ENSDARP00000078621
ENSG00000178233	ENSDARP00000078621
	ENSDARP00000056656
ENSG00000163623	ENSDARP00000035373
ENSG00000163623	ENSDARP00000108735
ENSG00000105976	ENSDARP00000123904
ENSG00000001461	ENSDARP00000122905
ENSG00000143702	ENSDARP00000115714
ENSG00000143702	ENSDARP00000143568
ENSG00000188095	ENSDARP00000005591
ENSG00000166823	ENSDARP00000005591
ENSG00000050767	ENSDARP00000114593
ENSG00000050767	ENSDARP00000110199
ENSG00000175309	ENSDARP00000059368
ENSG00000175309	
ENSG00000175309	ENSDARP00000135900
ENSG00000166922	ENSDARP00000045248
ENSG00000166922	ENSDARP00000127419
ENSG00000166922	
	ENSDARP00000136056
	ENSDARP00000002813
ENSG00000166923	ENSDARP00000043381
ENSG00000078237	ENSDARP00000067391
	ENSDARP00000075308
	ENSDARP00000136937
	ENSDARP00000140097
	ENSDARP00000040678
	ENSDARP00000129927
	ENSDARP00000134931
ENSG00000110696	ENSDARP00000034658
ENSG00000205726	ENSDARP00000115952
ENSG00000205726	
ENSG00000205726	ENSDARP00000140669
ENSG00000205726	ENSDARP00000000087
ENSG00000185101	ENSDARP00000102413
	ENSDARP00000115982
ENSG00000184752	ENSDARP00000121890
ENSG00000145349	ENSDARP00000119349
ENSG00000145349	ENSDARP00000118250
ENSG00000145349	ENSDARP00000113196
ENSG00000145349	
ENSG00000145349	ENSDARP00000118537
ENSG00000145349	ENSDARP00000056465
ENSG00000145349	ENSDARP00000131013
ENSG00000004766	ENSDARP00000115592
ENSG00000004766	ENSDARP00000101077
ENSG00000229937	ENSDARP00000054618
ENSG00000147224	ENSDARP00000054618
ENSG00000229937	ENSDARP00000140861
ENSG00000147224	ENSDARP00000140861
ENSG00000117983	ENSDARP00000130459
ENSG00000215182	ENSDARP00000130459
ENSG00000117983	ENSDARP00000131045
ENSG00000215182	ENSDARP00000131045
ENSG00000117983	ENSDARP00000132971
ENSG00000215182	ENSDARP00000132971
ENSG00000204316	ENSDARP00000057982
ENSG00000100814	ENSDARP00000139067
	ENSDARP00000058705
	ENSDARP00000135189
ENSG00000076641	ENSDARP00000119853
ENSG00000076641	
ENSG00000004766	ENSDARP00000020748
ENSG00000164007	ENSDARP00000065460
ENSG00000164007	ENSDARP00000136001
ENSG00000132970	ENSDARP00000085962
ENSG00000167880	ENSDARP00000123375
ENSG00000167880	ENSDARP00000021688
ENSG00000054523	ENSDARP00000114065
ENSG00000054523	ENSDARP00000117729
ENSG00000054523	ENSDARP00000138364
ENSG00000054523	ENSDARP00000050914
ENSG00000054523	ENSDARP00000138890
ENSG00000054523	ENSDARP00000053806
ENSG00000113070	ENSDARP00000099541
ENSG00000113070	
ENSG00000174807	ENSDARP00000104316
ENSG00000174807	ENSDARP00000127473
ENSG00000243156	ENSDARP00000037651
ENSG00000243156	ENSDARP00000017752
ENSG00000243156	ENSDARP00000136331
ENSG00000113387	ENSDARP00000118111
ENSG00000113387	ENSDARP00000069967
	ENSDARP00000127317
ENSG00000166272	ENSDARP00000009087
	ENSDARP00000142241
	ENSDARP00000138144
ENSG00000181754	ENSDARP00000122948
ENSG00000181754	ENSDARP00000098402
ENSG00000278615	ENSDARP00000129986
ENSG00000255432	ENSDARP00000129986
ENSG00000189077	ENSDARP00000062134
ENSG00000147955	ENSDARP00000011354
ENSG00000076770	ENSDARP00000142191
ENSG00000076770	ENSDARP00000101753
ENSG00000076770	ENSDARP00000100484
ENSG00000076770	ENSDARP00000010629
ENSG00000076770	
ENSG00000076770	ENSDARP00000130890
ENSG00000076770	ENSDARP00000102821
ENSG00000076770	ENSDARP00000134197
	ENSDARP00000132625
ENSG00000178878	ENSDARP00000089318
ENSG00000178878	ENSDARP00000134943
ENSG00000165895	ENSDARP00000073601
ENSG00000165895	
ENSG00000165895	ENSDARP00000126225
ENSG00000164270	ENSDARP00000130182
ENSG00000164270	ENSDARP00000083373
ENSG00000130770	ENSDARP00000064737
ENSG00000159202	ENSDARP00000128495
ENSG00000159202	
ENSG00000159202	ENSDARP00000106159
ENSG00000284292	ENSDARP00000038520
ENSG00000130429	ENSDARP00000038520
	ENSDARP00000120595
	ENSDARP00000110016
ENSG00000013583	ENSDARP00000141664
ENSG00000013583	
ENSG00000101605	ENSDARP00000117418
ENSG00000101605	ENSDARP00000123955
ENSG00000185518	ENSDARP00000128000
	ENSDARP00000143113
	ENSDARP00000141901
	ENSDARP00000136591
ENSG00000157514	ENSDARP00000054114
ENSG00000143248	ENSDARP00000068274
ENSG00000143248	ENSDARP00000108854
ENSG00000143248	ENSDARP00000004766
	ENSDARP00000132520
ENSG00000167178	ENSDARP00000068073
ENSG00000129009	ENSDARP00000068073
ENSG00000167178	ENSDARP00000143410
ENSG00000129009	ENSDARP00000143410
ENSG00000167178	ENSDARP00000135910
ENSG00000129009	ENSDARP00000135910
ENSG00000113262	ENSDARP00000030907
ENSG00000113262	ENSDARP00000118692
ENSG00000113262	ENSDARP00000101460
ENSG00000144136	ENSDARP00000039968
ENSG00000144136	
ENSG00000144136	ENSDARP00000132596
ENSG00000117597	ENSDARP00000011386
	ENSDARP00000099496
ENSG00000147872	ENSDARP00000110556
ENSG00000147872	ENSDARP00000062068
ENSG00000147872	ENSDARP00000143295
ENSG00000122390	ENSDARP00000081428
ENSG00000103502	ENSDARP00000094826
	ENSDARP00000118595
	ENSDARP00000117553
	ENSDARP00000115983
ENSG00000139636	ENSDARP00000019361
ENSG00000139636	
ENSG00000177300	ENSDARP00000090522
ENSG00000228607	ENSDARP00000090522
ENSG00000185758	ENSDARP00000090522
	ENSDARP00000129204
	ENSDARP00000098665
	ENSDARP00000138149
	ENSDARP00000134860
ENSG00000006576	ENSDARP00000141195
ENSG00000006576	ENSDARP00000136554
ENSG00000006576	
ENSG00000006576	ENSDARP00000133157
ENSG00000006576	ENSDARP00000140103
ENSG00000006576	ENSDARP00000139472
ENSG00000006576	ENSDARP00000137061
ENSG00000006576	ENSDARP00000143902
ENSG00000125834	
ENSG00000125834	ENSDARP00000053186
ENSG00000145725	ENSDARP00000115535
ENSG00000145725	ENSDARP00000112760
ENSG00000145725	
ENSG00000145725	ENSDARP00000097491
ENSG00000132563	ENSDARP00000043161
	ENSDARP00000117632
ENSG00000040275	ENSDARP00000132249
ENSG00000164828	ENSDARP00000129689
ENSG00000164828	ENSDARP00000111505
ENSG00000164828	ENSDARP00000099282
ENSG00000164828	ENSDARP00000104532
ENSG00000067167	ENSDARP00000022511
ENSG00000174599	ENSDARP00000022511
ENSG00000144645	ENSDARP00000112854
ENSG00000144645	ENSDARP00000043822
ENSG00000162374	ENSDARP00000116684
ENSG00000162374	ENSDARP00000098371
ENSG00000162374	ENSDARP00000118998
ENSG00000162374	
ENSG00000162374	ENSDARP00000133629
ENSG00000162374	ENSDARP00000141994
ENSG00000100206	ENSDARP00000072746
ENSG00000141959	ENSDARP00000133279
ENSG00000141959	
ENSG00000141959	ENSDARP00000079719
	ENSDARP00000141773
ENSG00000109689	ENSDARP00000012749
	ENSDARP00000107548
	ENSDARP00000139271
	ENSDARP00000131522
	ENSDARP00000140863
	ENSDARP00000139360
ENSG00000163833	ENSDARP00000092573
	ENSDARP00000103282
ENSG00000104067	ENSDARP00000142686
ENSG00000104067	ENSDARP00000129752
ENSG00000104067	ENSDARP00000101359
ENSG00000104067	ENSDARP00000133259
ENSG00000181555	ENSDARP00000114457
ENSG00000146247	ENSDARP00000122900
ENSG00000146247	
ENSG00000146247	ENSDARP00000018130
	ENSDARP00000094056
	ENSDARP00000108564
ENSG00000068438	ENSDARP00000074130
ENSG00000068438	ENSDARP00000124607
ENSG00000068438	ENSDARP00000113647
ENSG00000068438	ENSDARP00000113491
ENSG00000068438	ENSDARP00000138990
ENSG00000003137	ENSDARP00000101543
ENSG00000003137	
ENSG00000128989	ENSDARP00000041596
ENSG00000129221	ENSDARP00000102483
ENSG00000078902	ENSDARP00000138745
ENSG00000078902	ENSDARP00000140869
	ENSDARP00000139760
ENSG00000170166	ENSDARP00000076791
	ENSDARP00000127547
ENSG00000204899	ENSDARP00000126713
ENSG00000204899	ENSDARP00000126983
ENSG00000196408	ENSDARP00000073319
ENSG00000129566	ENSDARP00000117886
ENSG00000129566	ENSDARP00000056535
ENSG00000103061	ENSDARP00000020840
ENSG00000103061	ENSDARP00000141048
ENSG00000108379	ENSDARP00000105032
ENSG00000123096	ENSDARP00000061188
	ENSDARP00000065547
ENSG00000054611	ENSDARP00000066923
ENSG00000054611	ENSDARP00000066924
	ENSDARP00000139570
ENSG00000156920	ENSDARP00000112660
ENSG00000156920	ENSDARP00000121957
ENSG00000183508	ENSDARP00000116480
ENSG00000183508	ENSDARP00000114520
ENSG00000183508	ENSDARP00000143614
ENSG00000087586	ENSDARP00000124145
ENSG00000087586	ENSDARP00000021253
ENSG00000132471	ENSDARP00000089702
ENSG00000169398	ENSDARP00000042715
ENSG00000169398	
ENSG00000169398	ENSDARP00000110764
ENSG00000169398	ENSDARP00000109075
ENSG00000127580	ENSDARP00000008451
ENSG00000127580	ENSDARP00000139229
ENSG00000038382	ENSDARP00000142093
ENSG00000038382	ENSDARP00000128051
ENSG00000038382	ENSDARP00000000382
	ENSDARP00000106324
ENSG00000270647	ENSDARP00000093187
ENSG00000270647	ENSDARP00000129847
ENSG00000270647	
ENSG00000270647	ENSDARP00000127709
ENSG00000270647	ENSDARP00000129551
ENSG00000178773	ENSDARP00000141331
	ENSDARP00000069610
ENSG00000204256	ENSDARP00000124417
ENSG00000204256	ENSDARP00000124754
ENSG00000204256	ENSDARP00000049050
ENSG00000147065	ENSDARP00000105041
ENSG00000147065	
ENSG00000109790	ENSDARP00000083875
ENSG00000157212	ENSDARP00000113779
ENSG00000157212	ENSDARP00000033306
ENSG00000157212	ENSDARP00000131783
ENSG00000147144	ENSDARP00000103494
ENSG00000147144	ENSDARP00000119178
	ENSDARP00000116880
ENSG00000047346	ENSDARP00000107518
ENSG00000047346	ENSDARP00000059207
ENSG00000196189	ENSDARP00000121851
ENSG00000196189	ENSDARP00000084514
ENSG00000115415	ENSDARP00000015753
	ENSDARP00000117269
	ENSDARP00000109409
ENSG00000225528	ENSDARP00000096919
ENSG00000232112	ENSDARP00000096919
ENSG00000153250	ENSDARP00000064859
ENSG00000162517	ENSDARP00000033243
	ENSDARP00000128102
ENSG00000152465	ENSDARP00000124979
ENSG00000152465	ENSDARP00000124647
ENSG00000023228	ENSDARP00000028571
	ENSDARP00000006665
	ENSDARP00000030002
	ENSDARP00000137427
ENSG00000123143	ENSDARP00000123235
ENSG00000123143	ENSDARP00000078947
	ENSDARP00000111189
ENSG00000104177	ENSDARP00000076939
ENSG00000104177	ENSDARP00000088733
ENSG00000104177	
ENSG00000104177	ENSDARP00000076941
ENSG00000104177	ENSDARP00000131668
ENSG00000104177	ENSDARP00000109284
	ENSDARP00000101899
ENSG00000120306	ENSDARP00000120077
ENSG00000002745	ENSDARP00000093319
ENSG00000002745	ENSDARP00000122572
ENSG00000002745	ENSDARP00000135066
	ENSDARP00000137753
	ENSDARP00000137806
	ENSDARP00000109199
	ENSDARP00000102412
	ENSDARP00000142084
ENSG00000197879	ENSDARP00000126947
ENSG00000197879	ENSDARP00000126580
ENSG00000197879	ENSDARP00000082359
ENSG00000197879	ENSDARP00000143801
	ENSDARP00000074557
	ENSDARP00000143301
ENSG00000180530	ENSDARP00000124782
ENSG00000180530	
ENSG00000180530	ENSDARP00000090572
ENSG00000168096	ENSDARP00000123123
ENSG00000168096	ENSDARP00000136268
ENSG00000168096	ENSDARP00000073288
ENSG00000176915	ENSDARP00000117092
ENSG00000176915	ENSDARP00000118125
ENSG00000176915	ENSDARP00000084954
ENSG00000158865	ENSDARP00000048217
ENSG00000103495	ENSDARP00000128655
ENSG00000103495	ENSDARP00000107165
	ENSDARP00000117088
ENSG00000183808	ENSDARP00000135687
ENSG00000183808	ENSDARP00000134429
ENSG00000183808	ENSDARP00000097607
ENSG00000183808	ENSDARP00000097843
ENSG00000181751	ENSDARP00000098404
ENSG00000121858	ENSDARP00000074299
	ENSDARP00000130478
	ENSDARP00000006940
	ENSDARP00000110845
	ENSDARP00000084897
	ENSDARP00000125852
ENSG00000204568	ENSDARP00000014244
	ENSDARP00000139665
	ENSDARP00000049917
ENSG00000119720	ENSDARP00000129284
ENSG00000119720	ENSDARP00000104069
	ENSDARP00000132126
	ENSDARP00000136463
	ENSDARP00000090329
ENSG00000002746	ENSDARP00000131559
ENSG00000002746	ENSDARP00000132406
ENSG00000205413	ENSDARP00000114208
ENSG00000177409	ENSDARP00000114208
	ENSDARP00000117991
	ENSDARP00000094858
	ENSDARP00000141312
	ENSDARP00000125870
ENSG00000168675	ENSDARP00000113133
ENSG00000168675	ENSDARP00000071690
	ENSDARP00000096436
	ENSDARP00000118046
	ENSDARP00000135947
	ENSDARP00000039879
	ENSDARP00000142111
ENSG00000135766	ENSDARP00000112868
ENSG00000204257	ENSDARP00000100115
ENSG00000204257	ENSDARP00000130928
ENSG00000007314	ENSDARP00000134593
ENSG00000007314	ENSDARP00000136666
ENSG00000099917	ENSDARP00000003782
ENSG00000099917	ENSDARP00000122767
ENSG00000099917	ENSDARP00000115780
ENSG00000099917	ENSDARP00000139524
ENSG00000135766	ENSDARP00000005048
ENSG00000141458	ENSDARP00000094372
ENSG00000141458	ENSDARP00000141736
	ENSDARP00000141615
	ENSDARP00000137817
ENSG00000165029	
ENSG00000165029	ENSDARP00000114226
ENSG00000165029	ENSDARP00000132417
ENSG00000119655	ENSDARP00000014574
ENSG00000081148	ENSDARP00000133130
ENSG00000081148	ENSDARP00000140717
ENSG00000081148	ENSDARP00000141445
	ENSDARP00000127423
ENSG00000165527	ENSDARP00000119598
ENSG00000165527	ENSDARP00000069359
	ENSDARP00000075711
	ENSDARP00000109839
ENSG00000158769	ENSDARP00000114667
ENSG00000158769	ENSDARP00000089087
	ENSDARP00000142408
ENSG00000082438	ENSDARP00000126238
ENSG00000082438	ENSDARP00000126264
ENSG00000105426	ENSDARP00000114304
ENSG00000105426	ENSDARP00000118236
ENSG00000105426	ENSDARP00000077743
ENSG00000105426	ENSDARP00000143476
ENSG00000178149	ENSDARP00000090057
ENSG00000139197	ENSDARP00000094720
ENSG00000139197	ENSDARP00000117217
ENSG00000139197	ENSDARP00000112065
ENSG00000172809	ENSDARP00000005837
ENSG00000172809	ENSDARP00000112691
	ENSDARP00000132088
	ENSDARP00000131549
	ENSDARP00000110676
ENSG00000060140	ENSDARP00000112925
ENSG00000160710	ENSDARP00000115965
ENSG00000160710	ENSDARP00000093989
ENSG00000160710	ENSDARP00000143695
ENSG00000160710	ENSDARP00000105085
ENSG00000135821	ENSDARP00000134084
ENSG00000101144	ENSDARP00000017352
ENSG00000101144	ENSDARP00000115518
ENSG00000013288	ENSDARP00000099510
ENSG00000236699	ENSDARP00000103670
ENSG00000213064	ENSDARP00000126147
ENSG00000213064	ENSDARP00000095766
ENSG00000108950	ENSDARP00000102347
ENSG00000108950	ENSDARP00000140640
ENSG00000108950	ENSDARP00000138741
	ENSDARP00000075535
ENSG00000136011	ENSDARP00000116540
ENSG00000136011	
ENSG00000136011	ENSDARP00000093310
ENSG00000136011	ENSDARP00000067252
ENSG00000151923	ENSDARP00000020234
ENSG00000151923	
ENSG00000151923	ENSDARP00000122887
ENSG00000151923	ENSDARP00000119428
	ENSDARP00000136907
ENSG00000091073	ENSDARP00000139213
ENSG00000091073	ENSDARP00000055349
	ENSDARP00000079326
	ENSDARP00000124238
	ENSDARP00000113440
	ENSDARP00000143585
	ENSDARP00000109423
ENSG00000106560	ENSDARP00000142229
ENSG00000171115	ENSDARP00000142229
ENSG00000213203	ENSDARP00000142229
ENSG00000281887	ENSDARP00000142229
ENSG00000133561	ENSDARP00000142229
ENSG00000179144	ENSDARP00000142229
ENSG00000133574	ENSDARP00000142229
ENSG00000196329	ENSDARP00000142229
ENSG00000106560	ENSDARP00000136729
ENSG00000171115	ENSDARP00000136729
ENSG00000213203	ENSDARP00000136729
ENSG00000281887	ENSDARP00000136729
ENSG00000133561	ENSDARP00000136729
ENSG00000179144	ENSDARP00000136729
ENSG00000133574	ENSDARP00000136729
ENSG00000196329	ENSDARP00000136729
ENSG00000138785	
ENSG00000138785	ENSDARP00000106610
ENSG00000160862	ENSDARP00000128245
ENSG00000204520	ENSDARP00000128245
ENSG00000104870	ENSDARP00000128245
ENSG00000204516	ENSDARP00000128245
ENSG00000010704	ENSDARP00000128245
ENSG00000160862	ENSDARP00000130276
ENSG00000204520	ENSDARP00000130276
ENSG00000104870	ENSDARP00000130276
ENSG00000204516	ENSDARP00000130276
ENSG00000010704	ENSDARP00000130276
	ENSDARP00000032359
ENSG00000119139	ENSDARP00000119264
ENSG00000119139	ENSDARP00000086775
	ENSDARP00000116659
	ENSDARP00000122599
ENSG00000243056	ENSDARP00000071668
ENSG00000243056	ENSDARP00000119808
ENSG00000269547	ENSDARP00000140088
ENSG00000104835	ENSDARP00000140088
ENSG00000269547	ENSDARP00000132508
ENSG00000104835	ENSDARP00000132508
ENSG00000136699	ENSDARP00000107263
ENSG00000136699	ENSDARP00000112609
ENSG00000136699	ENSDARP00000122303
ENSG00000136699	
ENSG00000136699	ENSDARP00000022632
ENSG00000136699	ENSDARP00000137006
ENSG00000105647	ENSDARP00000118451
ENSG00000268173	ENSDARP00000118451
ENSG00000105647	ENSDARP00000130009
ENSG00000268173	ENSDARP00000130009
ENSG00000105647	ENSDARP00000056821
ENSG00000268173	ENSDARP00000056821
ENSG00000166689	ENSDARP00000098382
ENSG00000166689	ENSDARP00000119464
ENSG00000166689	ENSDARP00000133544
ENSG00000166689	ENSDARP00000080529
	ENSDARP00000136547
	ENSDARP00000133080
ENSG00000147180	ENSDARP00000097432
ENSG00000151948	ENSDARP00000128449
ENSG00000151948	ENSDARP00000109282
ENSG00000107372	ENSDARP00000117816
ENSG00000107372	ENSDARP00000019037
ENSG00000107372	ENSDARP00000113136
	ENSDARP00000130491
	ENSDARP00000143051
	ENSDARP00000141304
ENSG00000281883	ENSDARP00000120754
ENSG00000179630	ENSDARP00000120754
ENSG00000281883	ENSDARP00000099363
ENSG00000179630	ENSDARP00000099363
ENSG00000273703	ENSDARP00000129663
	ENSDARP00000004823
ENSG00000124610	ENSDARP00000064399
ENSG00000187475	ENSDARP00000064399
ENSG00000124575	ENSDARP00000064399
ENSG00000184357	ENSDARP00000064399
ENSG00000168298	ENSDARP00000064399
ENSG00000187837	ENSDARP00000064399
ENSG00000163040	ENSDARP00000120045
ENSG00000152076	ENSDARP00000120045
ENSG00000163040	
ENSG00000152076	
	ENSDARP00000136226
ENSG00000063244	ENSDARP00000023679
ENSG00000063244	ENSDARP00000126011
ENSG00000063244	ENSDARP00000126171
ENSG00000063244	ENSDARP00000126178
ENSG00000063244	ENSDARP00000126234
ENSG00000063244	ENSDARP00000125902
ENSG00000063244	
ENSG00000063244	ENSDARP00000137574
ENSG00000243725	ENSDARP00000065211
ENSG00000158560	ENSDARP00000080844
ENSG00000158560	ENSDARP00000138576
ENSG00000042088	ENSDARP00000124976
ENSG00000042088	ENSDARP00000100387
ENSG00000124610	ENSDARP00000049134
ENSG00000187475	ENSDARP00000049134
ENSG00000124575	ENSDARP00000049134
ENSG00000184357	ENSDARP00000049134
ENSG00000168298	ENSDARP00000049134
ENSG00000187837	ENSDARP00000049134
ENSG00000136758	ENSDARP00000121005
ENSG00000136758	ENSDARP00000104415
ENSG00000123728	ENSDARP00000022612
ENSG00000198881	ENSDARP00000054692
	ENSDARP00000121698
	ENSDARP00000138388
	ENSDARP00000035355
	ENSDARP00000011703
	ENSDARP00000089861
	ENSDARP00000103549
	ENSDARP00000128796
ENSG00000100354	ENSDARP00000123092
ENSG00000100354	ENSDARP00000098925
ENSG00000100354	ENSDARP00000144464
	ENSDARP00000114864
	ENSDARP00000130350
ENSG00000106560	ENSDARP00000102982
ENSG00000171115	ENSDARP00000102982
ENSG00000213203	ENSDARP00000102982
ENSG00000281887	ENSDARP00000102982
ENSG00000133561	ENSDARP00000102982
ENSG00000179144	ENSDARP00000102982
ENSG00000133574	ENSDARP00000102982
ENSG00000196329	ENSDARP00000102982
ENSG00000127129	ENSDARP00000094560
	ENSDARP00000043066
	ENSDARP00000103854
	ENSDARP00000073132
	ENSDARP00000134439
ENSG00000183150	ENSDARP00000136455
ENSG00000203818	ENSDARP00000101193
ENSG00000165623	ENSDARP00000030232
ENSG00000140006	ENSDARP00000102210
ENSG00000112655	ENSDARP00000089232
ENSG00000112655	ENSDARP00000124586
ENSG00000106009	ENSDARP00000085122
ENSG00000141644	ENSDARP00000109727
ENSG00000141644	ENSDARP00000115553
ENSG00000141644	ENSDARP00000031774
ENSG00000196586	ENSDARP00000061761
ENSG00000196586	ENSDARP00000116190
ENSG00000196586	ENSDARP00000042202
ENSG00000196586	ENSDARP00000144108
	ENSDARP00000116353
ENSG00000074410	ENSDARP00000128192
ENSG00000074410	ENSDARP00000094353
ENSG00000167994	ENSDARP00000130743
ENSG00000167994	ENSDARP00000025634
ENSG00000125266	ENSDARP00000010432
ENSG00000131503	ENSDARP00000121740
ENSG00000254996	ENSDARP00000121740
ENSG00000132466	ENSDARP00000121740
ENSG00000131503	ENSDARP00000101033
ENSG00000254996	ENSDARP00000101033
ENSG00000132466	ENSDARP00000101033
ENSG00000131503	ENSDARP00000137048
ENSG00000254996	ENSDARP00000137048
ENSG00000132466	ENSDARP00000137048
ENSG00000131503	ENSDARP00000138826
ENSG00000254996	ENSDARP00000138826
ENSG00000132466	ENSDARP00000138826
	ENSDARP00000101096
	ENSDARP00000134379
	ENSDARP00000134926
	ENSDARP00000114821
	ENSDARP00000117849
	ENSDARP00000119689
	ENSDARP00000067353
	ENSDARP00000067352
ENSG00000204256	ENSDARP00000125986
ENSG00000204256	ENSDARP00000038787
ENSG00000204256	
ENSG00000204256	ENSDARP00000139243
ENSG00000149131	ENSDARP00000119903
ENSG00000149131	
	ENSDARP00000102897
	ENSDARP00000104407
ENSG00000273749	ENSDARP00000107761
ENSG00000273749	ENSDARP00000065126
ENSG00000273749	
ENSG00000273749	ENSDARP00000095008
ENSG00000022267	ENSDARP00000115361
ENSG00000022267	ENSDARP00000073643
	ENSDARP00000142342
	ENSDARP00000142296
ENSG00000023902	ENSDARP00000103674
ENSG00000023902	ENSDARP00000081436
	ENSDARP00000141585
ENSG00000280148	ENSDARP00000017491
ENSG00000135521	ENSDARP00000017491
ENSG00000280148	
ENSG00000135521	
ENSG00000198929	ENSDARP00000124555
	ENSDARP00000118276
ENSG00000185338	ENSDARP00000122638
ENSG00000127252	ENSDARP00000140448
ENSG00000176783	ENSDARP00000101331
ENSG00000176783	
ENSG00000153253	ENSDARP00000125843
ENSG00000144285	ENSDARP00000125843
ENSG00000136546	ENSDARP00000125843
ENSG00000169432	ENSDARP00000125843
ENSG00000136531	ENSDARP00000125843
ENSG00000153253	ENSDARP00000137836
ENSG00000144285	ENSDARP00000137836
ENSG00000136546	ENSDARP00000137836
ENSG00000169432	ENSDARP00000137836
ENSG00000136531	ENSDARP00000137836
ENSG00000153253	ENSDARP00000085427
ENSG00000144285	ENSDARP00000085427
ENSG00000136546	ENSDARP00000085427
ENSG00000169432	ENSDARP00000085427
ENSG00000136531	ENSDARP00000085427
ENSG00000153253	ENSDARP00000131555
ENSG00000144285	ENSDARP00000131555
ENSG00000136546	ENSDARP00000131555
ENSG00000169432	ENSDARP00000131555
ENSG00000136531	ENSDARP00000131555
	ENSDARP00000059013
	ENSDARP00000133995
ENSG00000174799	ENSDARP00000035272
ENSG00000174799	ENSDARP00000107420
	ENSDARP00000125496
	ENSDARP00000144133
ENSG00000122852	ENSDARP00000119245
ENSG00000185303	ENSDARP00000119245
ENSG00000133661	ENSDARP00000119245
ENSG00000165471	ENSDARP00000119245
ENSG00000122852	ENSDARP00000089302
ENSG00000185303	ENSDARP00000089302
ENSG00000133661	ENSDARP00000089302
ENSG00000165471	ENSDARP00000089302
ENSG00000055211	ENSDARP00000039045
ENSG00000055211	
	ENSDARP00000115418
ENSG00000167881	ENSDARP00000111715
ENSG00000157330	ENSDARP00000046158
ENSG00000187135	ENSDARP00000101896
ENSG00000187135	ENSDARP00000107760
ENSG00000112282	ENSDARP00000116237
ENSG00000112282	ENSDARP00000119918
ENSG00000112282	ENSDARP00000131248
	ENSDARP00000139974
	ENSDARP00000117411
	ENSDARP00000089803
	ENSDARP00000129976
	ENSDARP00000143339
ENSG00000112096	
ENSG00000112096	ENSDARP00000062555
	ENSDARP00000099550
ENSG00000176209	ENSDARP00000054461
ENSG00000176209	ENSDARP00000134603
ENSG00000176209	ENSDARP00000112993
ENSG00000117505	ENSDARP00000135530
ENSG00000117505	ENSDARP00000141423
	ENSDARP00000127819
ENSG00000103319	ENSDARP00000052000
ENSG00000103319	ENSDARP00000124692
ENSG00000005700	ENSDARP00000124508
ENSG00000005700	ENSDARP00000101430
ENSG00000005700	ENSDARP00000143997
ENSG00000143106	ENSDARP00000009133
ENSG00000143106	ENSDARP00000120863
ENSG00000143106	ENSDARP00000113355
ENSG00000154227	ENSDARP00000052791
ENSG00000154227	ENSDARP00000113147
ENSG00000154227	ENSDARP00000136069
	ENSDARP00000119045
	ENSDARP00000132664
	ENSDARP00000141497
	ENSDARP00000070261
	ENSDARP00000132215
	ENSDARP00000131229
ENSG00000138735	ENSDARP00000114140
ENSG00000138735	
ENSG00000138735	ENSDARP00000068115
ENSG00000114784	ENSDARP00000120624
ENSG00000114784	ENSDARP00000048967
ENSG00000198792	ENSDARP00000118506
ENSG00000198792	ENSDARP00000141117
	ENSDARP00000141539
	ENSDARP00000135544
	ENSDARP00000135921
	ENSDARP00000137909
